codprov,desprov,codenc,codanio,wciiu4d,deswciiu4d,wciiu2d,deswciiu2d,wciiu3d,deswciiu3d,wgruenc,deswgruenc,wregion,deswregion,letra,desletra,wgruserv,deswgruserv,categorización,descategorización,wperocup,deswperocup,wtraprod,deswtraprod,remunera,deprecia,totalpeoc,pstotalpeoc,tftotalpeoc,tegtotalpeoc,ototalpeoc,etotalpeoc,totalmuj,pstotalmuj,tftotalmuj,tegtotalmuj,ototalmuj,etotalmuj,psmsindisp,psmsindise,psmcondisp,psmcondise,tfmsindisp,tfmsindise,tfmcondisp,tfmcondise,tegmsindisp,tegmsindise,tegmcondisp,tegmcondise,omsindisp,omsindise,omcondisp,omcondise,emsindisp,emsindise,emcondisp,emcondise,totalhom,pstotalhom,tftotalhom,tegtotalhom,ototalhom,etotalhom,pshsindisp,pshsindise,pshcondisp,pshcondise,tfhsindisp,tfhsindise,tfhcondisp,tfhcondise,teghsindisp,teghsindise,teghcondisp,teghcondise,ohsindisp,ohsindise,ohcondisp,ohcondise,ehsindisp,ehsindise,ehcondisp,ehcondise,totalhorastrab,totalhorasext,totalsuelmh,suesaegm,suesaegh,suesaobm,suesaobh,suesaemu,suesaeho,perremun,totremun,suesalar,otraremu,sobresue,parutili,subfamil,indemniza,apopiess,fonreser,proartve,venartst,venartstp,venartste,ingxserv,oingxser,aumexpep,totinsum,matprima,repacces,envembal,gasopera,totingse,trafabri,trarepma,sertrans,ingxalqu,ingxcomi,veneneel,asesoria,otringut,margcome,trarepmx,flegastr,comeneel,comylubr,compaga3,gasxalqu,publicid,gasviamo,prisegur,sinipaga,prirease,liqresc,honprofe,comunica,agua,trafabh3,matofici,otrgasop,interese,impuesto,totvalcl,valgasol,valdiese,valfuelo,valgasli,valgasna,valaceit,valgrasa,valotrcl,cangasol,candiese,canfuelo,cangasli,cangasna,canaceit,cangrasa,vtee,veepyc,veecomp,vtagua,vaguapub,vaguanatu,ceepyc,ceecomp,caguapub,caguanatu,adqmyenv,adqeiycnv,adqmenv,adqeofnv,adqcomnv,adqvnv,adqnabnv,adqoafnv,totaladinu,adimyenu,adieycnu,adimenu,adieofnu,adicomnu,adivnu,adinabnu,adioafnu,comactnu,comactusad,venactfi,comnette,revajust,sal31dic,totexi1e,totexi31,ntprofplant,ntprofcben,ntprofccivil,vtotrempplant,vtotrempcben,vtotrempccivil,vtothcpplant,vtothcpcben,vtothcpccivil,tothimpplant,tothimpcben,tothimpccivil,ntestumatr,vtanuamtps,tbecasconc,ntitulotorg,ntunidafil,ntviajefec,dtrecokm,ntpastransp,tcargtranston,tpromsertrpas,tpromsertrcarg,honasitec,honservjuleg,honconaudt,honinfor,honcomv_mayor,honcomv_menor,hon_otros,alq_locedif,alq_mueens,alq_maques,alq_equipcomp,alq_tvregequiacc,alq_transpor,alq_otros,imp_ivacob,imp_ivapag,imp_conesp,imp_pred,imp_otrimp,ctaprop,eeyatotal,totadinu,eximpa1e_t,eximpa31_t,exicyl1e_t,exicyl31_t,exiobi1e_t,exiobi31_t,exipta1e_t,exipta31_t,exipep1e_t,exipep31_t,eximst1e_t,eximst31_t,totadquisi,k,fbkf_1,varexisbt,varexism,varexisci,totexi,fbk,cosvenst,prodtota,consint,totdispos,valag,totgadop
17,PICHINCHA,3,2012,910,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,9,ACTIVIDADES DE SERVICIOS DE APOYO PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS,B091,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,2,SERVICIOS,1,REGIÓN SIERRA,B,EXPLOTACIÓN DE MINAS Y CANTERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,4,GRANDE EMPRESAS,3,DE 50 A 99,8,DE 4000000 Y 19999999,1543781,393633,53,0,0,3,0,50,6,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,47,0,0,2,0,45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,45,0,0,8480,0,77688,3800,7200,0,0,10588,56100,53,1543781,1064364,70265,103297,112674,0,0,118676,74505,0,0,0,0,8476099,0,0,3968718,3886718,82000,0,1389083,8476099,0,0,0,0,0,0,0,0,0,418478,32330,49719,508523,0,36879,8600,199046,24262,0,0,0,80224,20090,4100,0,6832,343465,18008,728155,508523,52009,456514,0,0,0,0,0,0,26004,570642,0,0,0,0,0,49719,0,49719,4100,4100,0,0,276216,6212,0,0,0,0,0,22347,0,0,0,22347,0,0,0,0,22347,0,0,0,22347,0,0,0,0,3554302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32800,14900,12090,0,0,20434,36879,0,0,0,0,0,0,1013636,466406,0,0,170282,0,53819,22347,0,0,0,0,0,0,0,0,0,0,0,0,22347,1,22347,0,0,0,0,22347,0,8476099,5701266,0,2774833,1732548
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,6,DE 800000 A 1999999,318328,45963,39,0,0,1,0,38,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,14,0,0,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,9360,1763,20413,0,2000,0,0,11444,6969,39,318328,237724,12248,25291,5347,0,0,26505,11213,0,0,0,0,1883049,0,0,999005,991622,7383,0,410621,1883049,0,0,0,0,0,0,0,0,0,18504,10797,20111,15086,0,284121,7957,10797,6171,0,0,0,22797,8993,3146,0,2141,39403,35233,128790,15086,0,0,0,15086,0,0,0,0,0,0,0,116047,0,0,0,20111,0,20111,3146,3146,0,0,287300,3243,0,16115,0,2376,0,733,2074,0,0,16610,14502,0,2376,0,733,-1001,0,0,21298,0,4688,0,0,364588,31661.8,11368.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12637,10160,0,0,0,0,284121,0,0,0,0,0,0,209357,85412,0,0,2471,0,23257,16610,31661.8,11368.6,0,0,0,0,0,0,0,0,0,0,21298,1,16610,0,0,-20293.2,-20293.2,-3683.2,0,1883049,1469322.2,-4688,413726.8,450024
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,3,MEDIANA EMPRESA B,2,DE 20 A 49,6,DE 800000 A 1999999,347715,15954,37,0,0,1,0,36,6,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,5900,0,13812,600,0,0,0,1835,11377,37,347715,165981,119799,5197,27731,0,0,18508,10499,0,0,0,0,1315421,78646,0,430943,430943,0,0,226012,1394067,21059,19077,0,38510,0,0,0,0,0,57857,0,11263,15885,47580,14400,21578,11093,3783,0,0,0,29340,7756,2046,0,3431,204726,4608,70653,15885,9530,0,0,6355,0,0,0,0,5446,0,0,14779,0,0,0,11263,0,11263,2046,2046,0,0,112630,1240,0,1261,13239,0,7575,935,27044,0,0,50054,1261,13239,0,7575,935,27044,0,0,50054,0,0,0,0,242028,10879,21751.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4940,14000,0,47580,0,10400,14400,0,0,0,0,0,0,157850,94165,0,0,5309,0,13309,50054,10879,21751.6,0,0,0,0,0,0,0,0,0,0,50054,1,50054,0,0,10872.6,10872.6,60926.6,0,1394067,850808.4,0,543258.6,430738
17,PICHINCHA,3,2012,8010,ACTIVIDADES DE SEGURIDAD PRIVADA,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN,N801,ACTIVIDADES DE SEGURIDAD PRIVADA,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,4,DE 200000 A 399999,242002,207,46,0,0,1,0,45,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,39,0,0,1,0,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,7360,0,14032,0,450,0,0,2044,11538,46,242002,175877,111,44093,0,0,0,16566,5355,0,0,0,0,328462,0,0,2000,2000,0,0,44659,328462,0,0,0,0,0,0,0,0,0,50,0,102,0,0,1584,0,0,911,0,0,0,2547,2473,119,0,36873,56480,868,11531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,102,119,119,0,0,443,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547,0,0,0,0,1584,0,0,0,0,0,0,21463,11023,0,0,916,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,328462,103139,0,225323,101139
17,PICHINCHA,3,2012,7320,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA,73,PUBLICIDAD Y ESTUDIOS DE MERCADO,M732,ESTUDIOS DE MERCADO Y ENCUESTAS DE OPINIÓN PÚBLICA,2,SERVICIOS,1,REGIÓN SIERRA,M,ACTIVIDADES PROFESIONALES. CIENTÍFICAS Y TÉCNICAS,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,2,MEDIANA EMPRESA A,3,DE 50 A 99,6,DE 800000 A 1999999,957779,14676,67,1,0,2,0,64,47,0,0,1,0,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,20,1,0,1,0,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,11660,90,58254,2500,3000,0,0,36858,15896,66,957779,699048,50648,39452,29087,0,6843,75847,56854,0,0,0,0,1459569,0,0,26857,26857,0,0,129540,1459569,0,0,0,0,0,0,0,0,0,726,3462,13686,16379,0,16715,1342,15292,5842,0,0,0,2426,30231,1707,0,21732,154578,1494,29820,16379,16379,0,0,0,0,0,0,0,11800,0,0,0,0,0,0,13686,0,13686,1707,1707,0,0,90000,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,0,0,0,0,16715,0,0,0,0,0,0,160251,140244,0,0,2823,0,15393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1459569,310975,0,1148594,284118
17,PICHINCHA,3,2012,5610,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,56,SERVICIO DE ALIMENTO Y BEBIDA,I561,ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS,1,HOTELES Y RESTAURANTES,1,REGIÓN SIERRA,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS,0,HOTELES Y RESTAURANTES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,6,DE 800000 A 1999999,295526,15208,27,0,0,1,0,26,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,1,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,0,0,0,4320,1630,12295,0,510,0,0,1678,10107,27,295526,161549,10921,21549,70038,0,0,18012,13457,0,0,0,0,883020,0,0,2975,2975,0,0,119985,883020,0,0,0,0,0,0,0,0,0,10296,17307,10307,26839,4416,36977,771,0,1223,0,0,0,600,5028,2859,0,3362,49927,718,64196,26839,693,0,0,26146,0,0,0,0,554,0,0,58102,0,0,0,10307,0,10307,2859,2859,0,0,41228,1330,0,5934,4933,1107,0,7084,3306,0,634,22998,5934,4933,1107,0,7084,3306,0,634,22998,0,0,0,0,155033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,4416,0,36977,0,0,0,0,0,0,105424,44233,0,0,1390,0,13166,22998,0,0,0,0,0,0,0,0,0,0,0,0,22998,1,22998,0,0,0,0,22998,0,883020,172887,0,710133,169912
17,PICHINCHA,3,2012,7912,ACTIVIDADES DE OPERADORES TURÍSTICOS,79,ACTIVIDADES DE AGENCIAS DE VIAJES. OPERADORES TURÍSTICOS. SERVICIOS DE RESERVAS Y ACTIVIDADES CONEXAS,N791,ACTIVIDADES DE AGENCIAS DE VIAJES Y OPERADORES TURÍSTICOS,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,5,DE 400000 A 799999,297920,22865,18,0,0,1,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,1,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,3254,24,13090,0,1045,0,0,2033,10012,18,297920,156526,62690,14255,12459,0,22410,16703,12877,0,0,0,0,771380,22133,0,22854,22854,0,0,239977,793513,0,0,0,22133,0,0,0,0,0,70431,18672,655,50011,0,5325,7816,6606,20147,0,0,0,41446,12260,283,0,6325,79798,53285,-23790,50011,42545,2318,0,5148,0,0,0,0,25026,2320,0,11973,0,0,0,655,0,655,283,283,0,0,3632,421,0,420,0,71,283,2407,5169,6745,0,14890,420,0,71,283,2202,5169,6745,0,15095,0,205,0,0,305718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41446,5325,0,0,0,0,0,0,3579,33576,0,1304,3338,0,938,14890,0,0,0,0,0,0,0,0,0,0,0,0,15095,1,14890,0,0,0,0,14890,0,793513,342629,-205,450884,319775
9,GUAYAS,3,2012,8610,ACTIVIDADES DE HOSPITALES Y CLÍNICAS,86,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA,Q861,ACTIVIDADES DE HOSPITALES Y CLÍNICAS,2,SERVICIOS,2,REGIÓN COSTA,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,1,DE 10 A 19,3,DE 40000 A 199999,51304,9956,12,1,0,1,0,10,9,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1920,300,3600,0,680,0,0,2336,584,11,51304,43137,0,0,381,0,0,4858,2928,0,0,0,0,93565,0,0,1000,1000,0,0,28709,93565,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,19920,0,0,0,0,0,0,5185,1200,600,0,784,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,1020,600,600,0,0,4434,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185,19920,0,0,0,0,0,0,0,390,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93565,29709,0,63856,28709
17,PICHINCHA,3,2012,3320,INSTALACIÓN DE MAQUINARIA Y EQUIPO INDUSTRIALES,33,REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO,C332,INSTALACIÓN DE MAQUINARIA Y EQUIPO INDUSTRIALES,2,SERVICIOS,1,REGIÓN SIERRA,C,INDUSTRIAS MANUFACTURERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,4,GRANDE EMPRESAS,3,DE 50 A 99,9,DE DE 20000000 Y MAS,5099203,953975,63,0,0,11,0,52,20,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,43,0,0,9,0,34,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,33,1,0,10361,1222,135423,17215,85124,0,0,12328,20756,63,5099203,1550598,139654,170553,2966223,0,0,172892,99283,0,0,0,0,39668997,2061803,0,9670156,7698412,1971744,0,4977022,41730800,0,927811,0,0,0,0,0,1133992,0,3417721,25306,72461,9461,0,27021,38487,435453,114331,0,0,0,629828,0,42049,0,164904,3798948,787280,1587936,9461,1606,7855,0,0,0,0,0,0,808,7900,0,0,0,0,0,72461,0,72461,42049,42049,0,0,308667,64066,0,109459,69083,24703,0,2221196,233107,0,0,1234961,102227,-1468466,358873,-268,2231930,10665,0,0,2657548,366018,1788605,0,0,12012384,11797.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377897,0,153465,0,0,98466,27021,0,0,0,0,0,0,3089999,1990668,0,8920,464182,0,114510,1234961,11797.6,0,0,0,0,0,0,0,0,0,0,0,3023566,1,1234961,0,0,-11797.6,-11797.6,1223163.4,0,41730800,18457923.6,-1788605,23272876.4,8775970
17,PICHINCHA,3,2012,910,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,9,ACTIVIDADES DE SERVICIOS DE APOYO PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS,B091,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,2,SERVICIOS,1,REGIÓN SIERRA,B,EXPLOTACIÓN DE MINAS Y CANTERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,4,GRANDE EMPRESAS,5,DE 200 A 499,8,DE 4000000 Y 19999999,2653259,658940,244,0,0,6,0,238,6,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,238,0,0,3,0,235,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,220,0,15,0,40992,18312,104496,11000,24000,0,0,876,68620,244,2653259,1116000,89979,0,1037846,0,180000,124434,105000,0,0,0,0,18320778,0,0,592200,88200,504000,0,5629316,18320778,0,0,0,0,0,0,0,0,0,1503000,1143000,48000,965259,0,1339936,45249,18543,309129,0,0,0,100400,98000,0,0,58800,2504394,0,1684799,965259,34196,766663,0,0,0,163000,0,1400,20115,807014,0,0,0,10200,0,48000,0,48000,0,0,0,0,449592,0,0,1319146,800749,0,0,0,0,0,0,1924015,1269218,654797,0,0,0,0,0,0,2119895,0,195880,0,0,11131126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,40400,18000,0,0,0,1339936,0,0,0,0,0,0,2013244,925866,0,42600,543661,0,48000,1924015,0,0,0,0,0,0,0,0,0,0,0,0,2119895,1,1924015,0,0,0,0,1924015,0,18320778,8725910,-195880,9594868,8133710
17,PICHINCHA,3,2012,910,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,9,ACTIVIDADES DE SERVICIOS DE APOYO PARA LA EXPLOTACIÓN DE MINAS Y CANTERAS,B091,ACTIVIDADES DE APOYO PARA LA EXTRACCIÓN DE PETRÓLEO Y GAS NATURAL,2,SERVICIOS,1,REGIÓN SIERRA,B,EXPLOTACIÓN DE MINAS Y CANTERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,4,GRANDE EMPRESAS,6,DE 500 Y MÁS,9,DE DE 20000000 Y MAS,69568469,10089168,834,0,0,7,0,827,141,0,0,2,0,139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,130,0,9,0,693,0,0,5,0,688,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,670,0,18,0,141032,20967,2498594,7000,17500,0,0,399063,2075031,834,69568469,40401731,2315463,6627368,15433684,0,0,4496850,293373,0,0,0,0,433563630,0,0,146470559,146470559,0,0,21326469,433563630,0,0,0,0,0,0,0,0,0,5081012,0,101717,947585,0,456079,569453,231385,4699728,0,0,0,212367,7660387,0,0,1366756,92100923,54786,26811714,947585,663775,14788,0,0,0,269022,0,0,448497,15090,0,0,0,24456,0,101717,0,101717,0,0,0,0,290620,0,0,37268305,3947153,782907,0,628219,4978318,0,0,-48184901,-47552433,3947153,-488822,0,-336581,-3754218,0,0,47604902,0,95789803,0,0,43507523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212367,0,0,0,0,0,456079,0,0,0,0,0,0,48734466,28418467,0,0,6091698,0,101717,-48184901,0,0,0,0,0,0,0,0,0,0,0,0,47604902,1,-48184901,0,0,0,0,-48184901,0,433563630,259897951,-95789803,173665679,113427392
17,PICHINCHA,3,2012,3312,REPARACIÓN DE MAQUINARIA,33,REPARACIÓN E INSTALACIÓN DE MAQUINARIA Y EQUIPO,C331,REPARACIÓN DE PRODUCTOS ELABORADOS DE METAL. MAQUINARIA Y EQUIPO,2,SERVICIOS,1,REGIÓN SIERRA,C,INDUSTRIAS MANUFACTURERAS,5,*OTROS SERVICIOS PRESTADOS A LA MINERÍA. A LA MANUFACTURA Y AL COMERCIO,3,MEDIANA EMPRESA B,1,DE 10 A 19,7,DE 2000000 Y 3999999,97577,2532,11,0,0,5,0,6,5,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,6,0,0,4,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,1760,0,5388,1000,2616,0,0,1171,601,11,97577,71246,2674,3176,10370,0,532,7943,1636,0,0,0,0,3110650,0,0,2514986,1655788,859198,0,11086,3110650,0,0,0,0,0,0,0,0,0,0,0,253,0,0,476,0,4800,0,0,0,0,0,3372,356,0,1829,411250,14041,63012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,253,356,356,0,0,1100,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,0,0,0,0,0,261294,198694,0,0,127,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3110650,2937322,0,173328,422336
17,PICHINCHA,3,2012,8010,ACTIVIDADES DE SEGURIDAD PRIVADA,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN,N801,ACTIVIDADES DE SEGURIDAD PRIVADA,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,2,DE 20 A 49,5,DE 400000 A 799999,307712,30098,39,0,0,2,0,37,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,37,0,0,2,0,35,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,0,0,8800,3920,19100,0,1200,0,0,1253,16647,39,307712,220584,1657,0,9806,0,32696,24595,18374,0,0,0,0,441032,3716,0,2158,2158,0,0,28141,444748,0,0,0,3716,0,0,0,0,0,5566,1822,1524,961,0,6000,235,0,1862,0,0,0,3710,805,480,0,5176,15504,0,6666,961,961,0,0,0,0,0,0,0,640,0,0,0,0,0,0,1524,0,1524,480,480,0,0,21771,372,0,0,0,0,0,2000,0,0,0,2000,0,0,0,0,2000,0,0,0,2000,0,0,0,0,311303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3710,0,0,0,0,6000,0,0,0,0,0,0,43200,42100,0,976,2385,0,2004,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,1,2000,0,0,0,0,2000,0,444748,45803,0,398945,43645
17,PICHINCHA,3,2012,8010,ACTIVIDADES DE SEGURIDAD PRIVADA,80,ACTIVIDADES DE SEGURIDAD E INVESTIGACIÓN,N801,ACTIVIDADES DE SEGURIDAD PRIVADA,2,SERVICIOS,1,REGIÓN SIERRA,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO,4,SERVICIOS PRESTADOS A LAS EMPRESAS. A LA COMUNIDAD.SOCIALES Y PERSONALES,1,PEQUEÑA EMPRESA,3,DE 50 A 99,5,DE 400000 A 799999,679407,11510,81,0,0,1,0,80,4,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,77,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,0,12960,6345,41042,1200,0,0,0,1602,38240,81,679407,474242,19724,89560,4452,0,0,52878,38551,0,0,0,0,768844,0,0,2691,1480,1211,0,29948,768844,0,0,0,0,0,0,0,0,0,5413,0,672,3228,0,4891,2169,0,7514,0,0,0,600,4260,60,0,1141,8003,7152,97993,3228,3228,0,0,0,0,0,0,0,2305,0,0,0,0,0,0,672,0,672,60,60,0,0,2921,29,0,335,47999,0,0,0,11152,0,0,51479,335,47999,0,0,0,3145,0,0,59486,0,8007,99459,0,219144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,4891,0,0,0,0,0,0,92884,7816,0,0,8183,0,732,51479,0,0,0,0,0,0,0,0,0,0,0,0,59486,1,51479,0,0,0,0,51479,0,768844,40642,-8007,728202,37951
